Source,location,Hotel Name,Hotel Link,room_type,room_class,bed_type,Final Price,Max People,Area_m2,Facilities
Ivivu,ho-chi-minh,Khách sạn Harmony Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-harmony-sai-gon,Biệt Thự Hướng Bãi Biển Có Phòng Khách,Luxury,Unknown,9728500.0,2.0,500.0,Hướng Ocean view; Phòng không hút thuốc; Hướng Sea view; 240 m²; Hướng Mountain view; 160 m²; Hướng Sea view; 300 m²; Hướng Beach view; 240 m²; Hướng Ocean view; 200 m²; Hướng Park view; 160 m²; Hướng Park view; 160 m²; Hướng Beach view; Phòng không hút thuốc; Hướng Ocean view; 500 m²; Hướng Beach view; Phòng không hút thuốc; Bồn tắm; Vòi sen; Các loại khăn; Truy cập Internet - không dây; TV; Điều hòa; Quạt; Dép đi trong nhà; Ban công/sân hiên; Bàn làm việc; Không gian làm việc cho máy tính xách tay; Cửa sổ có thể mở ra; Khu vực ăn uống riêng; Phòng khách riêng; Ghế sofa; Thùng rác; Cửa sổ; Không hút thuốc
Ivivu,ho-chi-minh,Khách sạn Harmony Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-harmony-sai-gon,Biệt Thự VinWonders 3 Phòng Ngủ Hướng Biển Có Bể Bơi Riêng,Luxury,Unknown,5214000.0,2.0,500.0,Hướng Ocean view; Phòng không hút thuốc; Hướng Sea view; 240 m²; Hướng Mountain view; 160 m²; Hướng Sea view; 300 m²; Hướng Beach view; 240 m²; Hướng Ocean view; 200 m²; Hướng Park view; 160 m²; Hướng Park view; 160 m²; Hướng Beach view; Phòng không hút thuốc; Hướng Ocean view; 500 m²; Hướng Ocean view; Phòng không hút thuốc; Điều hòa; Bể bơi riêng
Ivivu,ho-chi-minh,Khách sạn Harmony Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-harmony-sai-gon,Villa hướng biển,Luxury,Unknown,5463000.0,2.0,240.0,Hướng Ocean view; Phòng không hút thuốc; Hướng Sea view; 240 m²; Hướng Mountain view; 160 m²; Hướng Sea view; 300 m²; Hướng Beach view; 240 m²; Hướng Ocean view; 200 m²; Hướng Park view; 160 m²; Hướng Park view; 160 m²; Hướng Beach view; Phòng không hút thuốc; Hướng Ocean view; 500 m²; Hướng Sea view; 240 m²; Phòng không hút thuốc; Nhà vệ sinh cho người khuyết tật; Phòng tắm phụ; Áo choàng tắm; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truyền hình cáp/vệ tinh; Dịch vụ phát trực tuyến như Netflix; TV; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Nước rửa tay; Ít gây dị ứng; Dép đi trong nhà; Ổ cắm điện gần giường; Rượu; Tiện nghi BBQ; Bàn ăn; Nước đóng chai miễn phí; Bếp đầy đủ; Đồ dùng làm bếp; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; tầng trệt; Đồ gỗ ngoài trời; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Dịch vụ giặt là miễn phí; Tiện nghi là/ủi; Bàn là quần; Máy giặt; Hành lang ngoài; Đầu báo khí CO; Biệt lập; Bình chữa cháy; Bộ dụng cụ sơ cứu; Két sắt trong phòng; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
Ivivu,ho-chi-minh,Khách sạn Harmony Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-harmony-sai-gon,Biệt Thự 2 Tầng,Luxury,Unknown,6601000.0,2.0,300.0,Hướng Ocean view; Phòng không hút thuốc; Hướng Sea view; 240 m²; Hướng Mountain view; 160 m²; Hướng Sea view; 300 m²; Hướng Beach view; 240 m²; Hướng Ocean view; 200 m²; Hướng Park view; 160 m²; Hướng Park view; 160 m²; Hướng Beach view; Phòng không hút thuốc; Hướng Ocean view; 500 m²; Hướng Sea view; 300 m²; Phòng không hút thuốc; Nhà vệ sinh cho người khuyết tật; Phòng tắm phụ; Áo choàng tắm; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Miễn phí sử dụng khu vực dịch vụ hành chánh; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Nước rửa tay; Ít gây dị ứng; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Rượu; Tiện nghi BBQ; Bàn ăn; Nước đóng chai miễn phí; Bếp đầy đủ; Đồ dùng làm bếp; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Bàn làm việc; Không gian làm việc cho máy tính xách tay; Cửa sổ có thể mở ra; Đồ gỗ ngoài trời; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; Thùng rác; Cửa sổ; Cửa sổ mở; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Dịch vụ giặt là miễn phí; Bàn là quần; Máy giặt; Hành lang ngoài; Đi lên bằng cầu thang; Biệt lập; Bình chữa cháy; Không hút thuốc; Đầu báo khói
Ivivu,ho-chi-minh,Khách sạn Harmony Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-harmony-sai-gon,Biệt Thự Hướng Biển Có Ban Công,Luxury,Unknown,6601000.0,2.0,240.0,Hướng Ocean view; Phòng không hút thuốc; Hướng Sea view; 240 m²; Hướng Mountain view; 160 m²; Hướng Sea view; 300 m²; Hướng Beach view; 240 m²; Hướng Ocean view; 200 m²; Hướng Park view; 160 m²; Hướng Park view; 160 m²; Hướng Beach view; Phòng không hút thuốc; Hướng Ocean view; 500 m²; Hướng Beach view; 240 m²; Phòng không hút thuốc; Wi-Fi [miễn phí]; Điều hòa; Ban công/sân hiên; Cửa sổ
Ivivu,ho-chi-minh,Khách sạn Harmony Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-harmony-sai-gon,Biệt Thự Cạnh Đồi,Luxury,Unknown,6660500.0,2.0,200.0,Hướng Ocean view; Phòng không hút thuốc; Hướng Sea view; 240 m²; Hướng Mountain view; 160 m²; Hướng Sea view; 300 m²; Hướng Beach view; 240 m²; Hướng Ocean view; 200 m²; Hướng Park view; 160 m²; Hướng Park view; 160 m²; Hướng Beach view; Phòng không hút thuốc; Hướng Ocean view; 500 m²; Hướng Ocean view; 200 m²; Phòng không hút thuốc; Điều hòa
Ivivu,ho-chi-minh,Khách sạn Harmony Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-harmony-sai-gon,Biệt thự Nhìn ra Hồ bơi,Luxury,Unknown,6665000.0,2.0,160.0,Hướng Ocean view; Phòng không hút thuốc; Hướng Sea view; 240 m²; Hướng Mountain view; 160 m²; Hướng Sea view; 300 m²; Hướng Beach view; 240 m²; Hướng Ocean view; 200 m²; Hướng Park view; 160 m²; Hướng Park view; 160 m²; Hướng Beach view; Phòng không hút thuốc; Hướng Ocean view; 500 m²; Hướng Park view; 160 m²; Phòng không hút thuốc; Nhà vệ sinh cho người khuyết tật; Phòng tắm phụ; Nhà vệ sinh phụ; Áo choàng tắm; Bồn tắm; Máy sấy tóc; Gương; phòng tắm riêng; Cân; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Nước rửa tay; Ít gây dị ứng; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Rượu; Tiện nghi BBQ; Bàn ăn; Nước đóng chai miễn phí; Bếp đầy đủ; Đồ dùng làm bếp; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Bàn làm việc; Không gian làm việc cho máy tính xách tay; Cửa sổ có thể mở ra; Đồ gỗ ngoài trời; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Cửa sổ mở; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Dịch vụ giặt là miễn phí; Bàn là quần; Máy giặt; Hành lang ngoài; Đi lên bằng cầu thang; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Song lập; Đầu báo khói
Ivivu,ho-chi-minh,Khách sạn Harmony Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-harmony-sai-gon,Biệt Thự 3 Phòng Ngủ,Luxury,Unknown,7980500.0,2.0,160.0,Hướng Ocean view; Phòng không hút thuốc; Hướng Sea view; 240 m²; Hướng Mountain view; 160 m²; Hướng Sea view; 300 m²; Hướng Beach view; 240 m²; Hướng Ocean view; 200 m²; Hướng Park view; 160 m²; Hướng Park view; 160 m²; Hướng Beach view; Phòng không hút thuốc; Hướng Ocean view; 500 m²; Hướng Park view; 160 m²; Phòng không hút thuốc; Nhà vệ sinh cho người khuyết tật; Phòng tắm phụ; Nhà vệ sinh phụ; Áo choàng tắm; Bồn tắm; Máy sấy tóc; Gương; phòng tắm riêng; Cân; Bồn tắm/vòi sen riêng; Vòi sen; Các loại khăn; Phòng tắm đứng; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Nước rửa tay; Ít gây dị ứng; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Rượu; Tiện nghi BBQ; Bàn ăn; Nước đóng chai miễn phí; Bếp đầy đủ; Đồ dùng làm bếp; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Bàn làm việc; Không gian làm việc cho máy tính xách tay; Cửa sổ có thể mở ra; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Dịch vụ giặt là miễn phí; Bàn là quần; Máy giặt; Hành lang ngoài; Đi lên bằng cầu thang; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Song lập; Đầu báo khói
Ivivu,ho-chi-minh,Khách sạn Harmony Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-harmony-sai-gon,Biệt Thự 4 Phòng Ngủ Cạnh Biển,Luxury,Unknown,13735000.0,2.0,500.0,Hướng Ocean view; Phòng không hút thuốc; Hướng Sea view; 240 m²; Hướng Mountain view; 160 m²; Hướng Sea view; 300 m²; Hướng Beach view; 240 m²; Hướng Ocean view; 200 m²; Hướng Park view; 160 m²; Hướng Park view; 160 m²; Hướng Beach view; Phòng không hút thuốc; Hướng Ocean view; 500 m²; Hướng Ocean view; 500 m²; Phòng không hút thuốc; Nhà vệ sinh cho người khuyết tật; Áo choàng tắm; Bồn tắm; Máy sấy tóc; Gương; phòng tắm riêng; Cân; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Tiện nghi bể bơi; Truyền hình cáp/vệ tinh; Dịch vụ phát trực tuyến như Netflix; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Lối đi riêng; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Rượu; Tiện nghi BBQ; Bàn ăn; Nước đóng chai miễn phí; Bếp đầy đủ; Ấm nước; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Bàn làm việc; tầng trệt; Không gian làm việc cho máy tính xách tay; Đồ gỗ ngoài trời; Bể bơi riêng; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Dịch vụ giặt là miễn phí; Bàn là quần; Máy giặt; Hành lang ngoài; Đi lên bằng cầu thang; Đầu báo khí CO; Biệt lập; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Không hút thuốc; Đầu báo khói
Ivivu,ho-chi-minh,Saigon Domaine Luxury Residences,https://www.ivivu.com/khach-san-ho-chi-minh/sai-gon-domaine-luxury-residences,3 Bedrooms Suite,Suite,Unknown,6698000.0,7.0,164.0,Hướng River view; 164 m²; Hướng River view; 164 m²; Phòng không hút thuốc; Phòng cửa sổ mở; Ban công; Bồn tắm; Vòi hoa sen; 3 phòng ngủ; 1 Giường King; 1 Giường Queen; 2 Giường đơn; Báo động trực quan; Ấm nước điện; Nhà vệ sinh cho người khuyết tật; Phòng tắm phụ; Nhà vệ sinh phụ; Áo choàng tắm; Bồn tắm; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; Tiện nghi bể bơi; Truyền hình cáp/vệ tinh; Phòng xông khô; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Máy lọc không khí; Quạt; Nước rửa tay; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Cách âm; Bàn ăn; Máy rửa bát; Nước đóng chai miễn phí; Bếp đầy đủ; Bếp nhỏ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Thảm; Bàn làm việc; Cửa sổ có thể mở ra; Đồ gỗ ngoài trời; Khu vực tiếp khách; Khu vực ăn uống riêng; Ghế sofa; Thùng rác; Cửa sổ; Cửa sổ mở; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Tiện nghi là/ủi; Máy giặt; Giường cũi của em bé (theo yêu cầu); Hành lang ngoài; Được phép đưa thú cưng vào phòng; Đi lên bằng thang máy; Đi lên bằng cầu thang; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Tủ có khoá; Không hút thuốc; Căn hộ riêng trong tòa nhà; Tính năng an toàn/bảo mật; Đầu báo khói
Ivivu,ho-chi-minh,Khách Sạn Aquari Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-aquari-sai-gon,Villa 3 phòng ngủ,Luxury,Unknown,4038500.0,8.0,220.0,Hướng Garden view; 220 m²; Hướng Garden view; 300 m²; Hướng Garden view; 220 m²; Nhà vệ sinh phụ; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; Truy cập Internet - không dây; Tiện nghi bể bơi; Lối vào bãi biển riêng; Truyền hình cáp/vệ tinh; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Nước rửa tay; Vải trải giường; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Ô; Tiện nghi BBQ; Trà miễn phí; Bàn ăn; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Bếp đầy đủ; Ấm nước; Đồ dùng làm bếp; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Thảm; Bàn làm việc; Giường cực dài; Cửa sổ có thể mở ra; Ghế sofa; Thùng rác; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Bàn là quần; Hành lang ngoài; Đi lên bằng cầu thang; Biệt lập; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Két sắt trong phòng; Cho phép hút thuốc
Ivivu,ho-chi-minh,Khách Sạn Aquari Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/khach-san-aquari-sai-gon,Villa 4 phòng ngủ,Luxury,Unknown,4780500.0,8.0,300.0,Hướng Garden view; 220 m²; Hướng Garden view; 300 m²; Hướng Garden view; 300 m²; Phòng không hút thuốc
Ivivu,ho-chi-minh,Khu căn hộ Norfolk Mansion Sài Gòn,https://www.ivivu.com/khach-san-ho-chi-minh/norfolk-mansion-sai-gon,Căn Hộ Deluxe 3 Phòng Ngủ,Suite,Unknown,6829000.0,2.0,122.0,Hướng Courtyard view; 50 m²; Hướng Courtyard view; 45 m²; Hướng City view; 54 m²; Hướng Ocean view; 75 m²; Hướng Ocean view; 122 m²; Hướng Ocean view; 122 m²; Phòng không hút thuốc; Chốt cố định hạ thấp trên cửa; Khả năng tiếp cận cho người khó đi lại; Cửa đóng tự động; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Ít gây dị ứng; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Bàn ăn; Nước đóng chai miễn phí; Bếp đầy đủ; Ấm nước; Bếp nhỏ; Đồ dùng làm bếp; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; tầng cao; Không gian làm việc cho máy tính xách tay; Cửa sổ có thể mở ra; Khu vực tiếp khách; Khu vực ăn uống riêng; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Cửa sổ mở; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Máy giặt; Hành lang ngoài; Đi lên bằng thang máy; Đi lên bằng cầu thang; Cửa an toàn cho em bé; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Căn hộ riêng trong tòa nhà; Tính năng an toàn/bảo mật; Song lập; Đầu báo khói
Ivivu,ho-chi-minh,Stellar Boutique Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/bizu-boutique-hotel-phu-my-hung,Căn Hộ 2 Phòng Ngủ,Suite,Unknown,1031000.0,7.0,145.0,Hướng Ocean view; 145 m²; Hướng Ocean view; 145 m²; Hướng Ocean view; 250 m²; Hướng Ocean view; 145 m²; Phòng không hút thuốc; Sản phẩm vệ sinh; Máy sấy tóc; Gương; Cân; Vòi sen; Vật dụng tắm rửa; Lối vào bãi biển riêng; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Quạt; Nước rửa tay; Sưởi; Màn; Lối đi riêng; Dép đi trong nhà; Cách âm; Ô; Bàn ăn; Bếp đầy đủ; Ấm nước; Bếp nhỏ; Đồ dùng làm bếp; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Lò sưởi; Ghế sofa; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Hành lang ngoài; Đi lên bằng thang máy; Đầu báo khí CO; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Tủ có khoá; Đầu báo khói
Ivivu,ho-chi-minh,Stellar Boutique Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/bizu-boutique-hotel-phu-my-hung,Căn hộ 3 phòng ngủ,Suite,Unknown,1571000.0,7.0,145.0,Hướng Ocean view; 145 m²; Hướng Ocean view; 145 m²; Hướng Ocean view; 250 m²; Hướng Ocean view; 145 m²; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Cân; Vòi sen; Vật dụng tắm rửa; Các loại khăn; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Đồng hồ báo thức; Quạt; Nước rửa tay; Sưởi; Vải trải giường; Màn; Dép đi trong nhà; Cách âm; Dịch vụ báo thức; Bếp đầy đủ; Bếp nhỏ; Đồ dùng làm bếp; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Ghế sofa; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Máy giặt; Hành lang ngoài; Đi lên bằng thang máy; Đi lên bằng cầu thang; Đầu báo khí CO; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Két sắt trong phòng; Két sắt cho máy tính xách tay; Tủ có khoá; Đầu báo khói; Cho phép hút thuốc
Ivivu,ho-chi-minh,Stellar Boutique Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/bizu-boutique-hotel-phu-my-hung,Five Bedroom Royal Residence,Luxury,Unknown,3212500.0,7.0,250.0,Hướng Ocean view; 145 m²; Hướng Ocean view; 145 m²; Hướng Ocean view; 250 m²; Hướng Ocean view; 250 m²; Phòng không hút thuốc; Sản phẩm vệ sinh; Máy sấy tóc; Gương; Vòi sen; Vật dụng tắm rửa; Đài; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Quạt; Nước rửa tay; Sưởi; Vải trải giường; Màn; Dép đi trong nhà; Cách âm; Ô; Bếp nhỏ; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Ghế sofa; Thùng rác; Cửa sổ; Giá treo quần áo; Hành lang ngoài; Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Két sắt trong phòng; Két sắt cho máy tính xách tay; Tủ có khoá; Đầu báo khói
Ivivu,ho-chi-minh,Elegant Inn Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/elegant-inn,Suite hướng hồ,Suite,Unknown,4114500.0,2.0,150.0,Hướng Courtyard view; 20 m²; Hướng Country view; 25 m²; Hướng Nature view; 45 m²; Hướng Lake view; 80 m²; Hướng Lake view; 150 m²; Hướng Lake view; 150 m²; Phòng không hút thuốc; Ấm nước điện; Áo choàng tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; TV; TV [màn hình phẳng]; Điều hòa; Rèm che ánh sáng; Nước rửa tay; Vải trải giường; Dép đi trong nhà; Tiện nghi BBQ; Trà miễn phí; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Bếp đầy đủ; Ấm nước; Ban công/sân hiên; Khu vực ăn uống riêng; Thùng rác; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Bàn là quần; Máy giặt; Giường cũi của em bé (theo yêu cầu); Hành lang ngoài; Bình chữa cháy; Không hút thuốc
Ivivu,ho-chi-minh,Luxury Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/luxury-hotel-1,Nhà riêng,Unknown,Unknown,4606500.0,6.0,288.0,Hướng Garden view; 288 m²; Hướng Garden view; 288 m²; Máy sấy tóc; Vật dụng tắm rửa; Các loại khăn; Internet mạng LAN trong phòng [miễn phí]; Truyền hình cáp/vệ tinh; TV; Wi-Fi [miễn phí]; Điều hòa; Bếp đầy đủ; Bể bơi riêng; Tủ quần áo; Tiện nghi là/ủi; Máy giặt; Đầu báo khí CO; Đầu báo khói; Cho phép hút thuốc
Ivivu,ho-chi-minh,Les Hameaux de l'Orient Thôn Kinh Đông,https://www.ivivu.com/khach-san-ho-chi-minh/les-hameaux-de-l'orient,Villa riêng,Luxury,Unknown,8539000.0,2.0,330.0,330 m²; Phòng không hút thuốc; 330 m²; Phòng không hút thuốc; Nhà vệ sinh phụ; Áo choàng tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; TV; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Nước rửa tay; Vải trải giường; Màn; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Ô; Tiện nghi BBQ; Trà miễn phí; Bàn ăn; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Bếp đầy đủ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh nhỏ trong phòng; Ly rượu vang; Ban công/sân hiên; Bàn làm việc; tầng trệt; tầng thấp; Đồ gỗ ngoài trời; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; tầng thượng; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Tiện nghi là/ủi; Máy giặt; Đi lên bằng cầu thang; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Không hút thuốc; Đầu báo khói
Ivivu,ho-chi-minh,Saigon Airport Bluesky Serviced Apartment,https://www.ivivu.com/khach-san-ho-chi-minh/bluesky-serviced-apartment-airport-plaza,Căn Hộ Deluxe 3 Phòng Ngủ,Suite,Unknown,4502500.0,4.0,122.0,Hướng City view; 54 m²; Hướng Courtyard view; 45 m²; Hướng Courtyard view; 50 m²; Hướng Ocean view; 75 m²; Hướng Ocean view; 122 m²; Hướng Ocean view; 122 m²; Phòng không hút thuốc; Khả năng tiếp cận cho người khó đi lại; Cửa đóng tự động; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; Đèn đọc sách; Truyền hình cáp/vệ tinh; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Bàn ăn; Nước đóng chai miễn phí; Bếp đầy đủ; Ấm nước; Bếp nhỏ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Không gian làm việc cho máy tính xách tay; Cửa sổ có thể mở ra; Khu vực tiếp khách; Khu vực ăn uống riêng; Phòng khách riêng; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Cửa sổ mở; Tủ quần áo; Giá treo quần áo; Máy giặt; Hành lang ngoài; Đi lên bằng thang máy; Đi lên bằng cầu thang; Cửa an toàn cho em bé; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Căn hộ riêng trong tòa nhà; Tính năng an toàn/bảo mật; Song lập; Đầu báo khói
Ivivu,ho-chi-minh,The Reverie Saigon Residential Suites,https://www.ivivu.com/khach-san-ho-chi-minh/the-reverie-residence,Căn Hộ 2 Phòng Ngủ,Suite,Unknown,965000.0,2.0,125.0,Hướng Sea view; 125 m²; Hướng Sea (partial view) view; 160 m²; Hướng Beach view; 160 m²; Hướng Sea view; 125 m²; Phòng không hút thuốc; Ấm nước điện; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Phòng tắm chung; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truyền hình cáp/vệ tinh; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Quạt; Nước rửa tay; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Bàn ăn; Bếp đầy đủ; Bếp nhỏ; Đồ dùng làm bếp; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Bàn làm việc; Không gian làm việc cho máy tính xách tay; Khu vực tiếp khách; Khu vực ăn uống riêng; Ghế sofa; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Máy giặt; Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Căn hộ riêng trong tòa nhà; Đầu báo khói
