hotelId,hotelName,star,reviewScore,reviewScoreText,reviewCount,cityId,cityName,districtId,districtName,latitude,longitude,nearbyLandmark,minPrice,avgPrice,originalPrice,currency,roomsLeft,lastBookedText,buttonContent,isSoldOut,hotelType,description,amenities,roomTypes,fullAddress
3957592576,Odela Luxstay Q2 Terrace Residence,0,,,,,,,,,,Thảo Điền,7891419,,,VND,,,"Giá cũ là 7.891.419 ₫
7.891.419 ₫",,Khách sạn căn hộ,"Đặt ngay, thanh toán sau","Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Lò sưởi, Nơi hiếm hoi để quây quần bên lò sưởi ấm áp., Khám phá địa danh lân cận
Gần Sông Sài Gòn, Khám phá địa danh lân cận, Gần Sông Sài Gòn, 1 hồ bơi ngoài trời, Bao gồm đậu xe tự phục vụ, Bếp, Máy giặt và máy sấy, Máy điều hòa, Khu giải trí ngoài trời, 2 Võ Trường Toản, An Khánh, TP.Hồ Chí Minh, 70000, Trung tâm Thương mại Vincom Mega Mall, ‪8 phút đi bộ‬, Siêu thị Metro, Sông Sài Gòn
Place, Sông Sài Gòn
‪12 phút đi bộ‬, Sông Sài Gòn, ‪12 phút đi bộ‬, ‪18 phút đi xe‬, Bãi đậu xe tự phục vụ miễn phí, 65 mét vuông, 1 giường cỡ king và 1 nệm kiểu Nhật cỡ king, Wifi miễn phí, 7.891.419 ₫, 5.445.079 ₫",,"2 Võ Trường Toản, An Khánh, TP.Hồ Chí Minh, 70000"
3916273120,Sarang Smile Luxstay Cantavil Residence,0,,,,,,,,,,Thảo Điền,7868115,,,VND,,,"Giá cũ là 7.868.115 ₫
7.868.115 ₫",,"Khách sạn sang trọng với hồ bơi ngoài trời, liền kề trung tâm hội nghị, gần Landmark 81","Đặt ngay, thanh toán sau","Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Lò sưởi, Nơi hiếm hoi để quây quần bên lò sưởi ấm áp., Khám phá địa danh lân cận, Gần Công viên Vinhomes Central Park, 1 hồ bơi ngoài trời, Bao gồm bữa sáng kiểu địa phương, Có bãi đậu xe tự phục vụ, 1 nhà hàng, Spa có massage, Wifi miễn phí, Sông Sài Gòn
Place, Sông Sài Gòn
‪10 phút đi bộ‬, Sông Sài Gòn, ‪10 phút đi bộ‬, Công viên Vinhomes Central Park, ‪17 phút đi bộ‬, Landmark 81
Place, Landmark 81
‪3 phút đi xe‬, Landmark 81, ‪3 phút đi xe‬, ‪15 phút đi xe‬, Bữa sáng miễn phí, 65 mét vuông, 1 giường cỡ king và 1 sofa giường cỡ king, 7.868.115 ₫",,"25 Song Hành, Xa Lộ Hà Nội, An Phú, TP.Hồ Chí Minh, 70000"
3957613440,Odela Luxstay d’Edge Residence Vacation,0,,,,,,,,,,Thảo Điền,7865785,,,VND,,,"Giá cũ là 7.865.785 ₫
7.865.785 ₫",,Khách sạn căn hộ,"Đặt ngay, thanh toán sau","Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Lò sưởi, Nơi hiếm hoi để quây quần bên lò sưởi ấm áp., Khám phá địa danh lân cận
Walk to Vincom Mega Mall, Khám phá địa danh lân cận, Walk to Vincom Mega Mall, 1 hồ bơi ngoài trời, Bao gồm đậu xe tự phục vụ, Bếp, Máy giặt và máy sấy, Máy điều hòa, Khu giải trí ngoài trời, Trung tâm Thương mại Vincom Mega Mall, ‪19 phút đi bộ‬, Sông Sài Gòn
Place, Sông Sài Gòn
‪1 phút đi xe‬, Sông Sài Gòn, ‪1 phút đi xe‬, Công viên Vinhomes Central Park, ‪5 phút đi xe‬, ‪19 phút đi xe‬, Bãi đậu xe tự phục vụ miễn phí, 65 mét vuông, 1 giường cỡ king và 1 nệm kiểu Nhật cỡ king, Wifi miễn phí, 7.865.785 ₫, 5.427.392 ₫",,"207 Nguyễn Văn Hưởng, An Khánh, TP.Hồ Chí Minh, 70000"
3936279136,Miso Luxstay Zeit River Ho Chi Minh City,0,,,,94122,Ho Chi Minh City,,,,,,7855686,,,VND,,,"Giá cũ là 7.855.686 ₫
7.855.686 ₫",,Khách sạn căn hộ,"Đặt ngay, thanh toán sau","Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Dụng cụ pha cà phê/trà, Khám phá địa danh lân cận
Gần Sông Sài Gòn, Khám phá địa danh lân cận, Gần Sông Sài Gòn, 1 hồ bơi ngoài trời, Bao gồm đậu xe tự phục vụ, Bếp, Máy giặt và máy sấy, Máy điều hòa, Bàn ghế ngoài trời, Sông Sài Gòn
Place, Sông Sài Gòn
‪8 phút đi bộ‬, Sông Sài Gòn, ‪8 phút đi bộ‬, Công viên Vinhomes Central Park, ‪4 phút đi xe‬, Landmark 81
Place, Landmark 81
‪6 phút đi xe‬, Landmark 81, ‪6 phút đi xe‬, ‪17 phút đi xe‬, Bữa sáng miễn phí, Bãi đậu xe tự phục vụ miễn phí, 45 mét vuông, 1 giường cỡ king và 1 nệm kiểu Nhật cỡ king, Wifi miễn phí, 7.855.686 ₫",,"175 Nguyễn Cơ Thạch, An Khánh, TP.Hồ Chí Minh, 70000"
3941141536,Luxstay Signature Imperia Residence,0,,,,94122,Ho Chi Minh City,,,,,,7868115,,,VND,,,"Giá cũ là 7.868.115 ₫
7.868.115 ₫",,Khách sạn căn hộ,"Đặt ngay, thanh toán sau","Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Dụng cụ pha cà phê/trà, Khám phá địa danh lân cận
Gần Sông Sài Gòn, Khám phá địa danh lân cận, Gần Sông Sài Gòn, 1 hồ bơi ngoài trời, Bao gồm đậu xe tự phục vụ, Bếp, Máy giặt và máy sấy, Máy điều hòa, Khu giải trí ngoài trời, 5 Mai Chí Thọ, An Khánh, TP.Hồ Chí Minh, 70000, Siêu thị Metro, ‪12 phút đi bộ‬, Trung tâm Thương mại Vincom Mega Mall, ‪13 phút đi bộ‬, Sông Sài Gòn
Place, Sông Sài Gòn
‪17 phút đi bộ‬, Sông Sài Gòn, ‪17 phút đi bộ‬, ‪19 phút đi xe‬, Bữa sáng miễn phí, Bãi đậu xe tự phục vụ miễn phí, 65 mét vuông, 1 giường cỡ king và 1 nệm kiểu Nhật cỡ king, Wifi miễn phí, 7.868.115 ₫",,"5 Mai Chí Thọ, An Khánh, TP.Hồ Chí Minh, 70000"
3406478880,Odelatrip Masteri Lumiere Vacation,0,,,4,,,Q2,,,,Thảo Điền,7712430,,,VND,,,"Giá cũ là 7.712.430 ₫
7.712.430 ₫",,Khách sạn căn hộ,"Đặt ngay, thanh toán sau","Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Xuất sắc, Dịch vụ và nhân viên xuất sắc, Lò nướng, Khám phá địa danh lân cận
Gần Sông Sài Gòn, Khám phá địa danh lân cận, Gần Sông Sài Gòn, 1 hồ bơi ngoài trời, Có bãi đậu xe chuyên dụng, Bếp, Máy giặt và máy sấy, Máy điều hòa, Sân có hàng rào, Trung tâm Thương mại Vincom Mega Mall, ‪10 phút đi bộ‬, Siêu thị Metro, Sông Sài Gòn
Place, Sông Sài Gòn
‪12 phút đi bộ‬, Sông Sài Gòn, ‪12 phút đi bộ‬, ‪18 phút đi xe‬, Bữa sáng miễn phí, 65 mét vuông, 1 giường cỡ king và 1 sofa giường cỡ queen, Wifi miễn phí, 7.712.430 ₫, 5.321.577 ₫",,"259 Võ Nguyên Giáp, Q.2, 30, TP. Hồ Chí Minh, 70000"
3444260384,Odela West Tower Riverside Apt Hotel,0,,,6,,,Q2,,,,Thảo Điền,7637399,,,VND,,,"Giá cũ là 7.637.399 ₫
7.637.399 ₫",,"VIP Access
·Khách sạn căn hộ","Đặt ngay, thanh toán sau","Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Rất tốt, Dịch vụ và nhân viên xuất sắc, Lò nướng, Dễ di chuyển, Khám phá địa danh lân cận
Gần Sông Sài Gòn, Khám phá địa danh lân cận, Gần Sông Sài Gòn, 1 hồ bơi ngoài trời, Có bãi đậu xe chuyên dụng, Bếp, Máy giặt và máy sấy, Máy điều hòa, Sân có hàng rào, Trung tâm Thương mại Vincom Mega Mall, ‪8 phút đi bộ‬, Siêu thị Metro, Sông Sài Gòn
Place, Sông Sài Gòn
‪12 phút đi bộ‬, Sông Sài Gòn, ‪12 phút đi bộ‬, ‪18 phút đi xe‬, VIP Access, Nhận thêm quyền lợi khi là thành viên, Bữa sáng miễn phí, 65 mét vuông, 1 giường cỡ king và 1 sofa giường cỡ queen",,"West Tower, 30 Võ Trường Toản, Q.2, TP. Hồ Chí Minh, 70000"
3934184064,Sunwah Pearl Sky Tower Residence,0,,,19,94122,Ho Chi Minh City,,,,,,5250000,,,VND,,,"Giá cũ là 15.000.000 ₫
15.000.000 ₫",,Khách sạn căn hộ,,"Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Ngoại hạng, Dịch vụ và nhân viên xuất sắc, Có chỗ đậu xe trong gara, Dễ di chuyển, Khám phá địa danh lân cận
Đi bộ đến Landmark 81, Khám phá địa danh lân cận, Đi bộ đến Landmark 81, Căn hộ sang trọng với bếp, gần Landmark 81, Không thu phí vật nuôi, Bếp, Giặt ủi, Wifi miễn phí, Sông Sài Gòn
Place, Sông Sài Gòn
‪5 phút đi bộ‬, Sông Sài Gòn, ‪5 phút đi bộ‬, Công viên Vinhomes Central Park, ‪8 phút đi bộ‬, Landmark 81
Place, Landmark 81
‪10 phút đi bộ‬, Landmark 81, ‪10 phút đi bộ‬, ‪16 phút đi xe‬, 65 mét vuông, 1 giường cỡ queen, Máy điều hòa, 15.000.000 ₫",,"90 Nguyễn Hữu Cảnh, TP.Hồ Chí Minh, Q.Bình Thạnh, 700000"
3955882816,Zenith Luxstay Landmark 81 Residence,0,,,,94122,Ho Chi Minh City,,,,,,7519335,,,VND,,,"Giá cũ là 7.519.335 ₫
7.519.335 ₫",,Khách sạn căn hộ,"Đặt ngay, thanh toán sau","Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Lò sưởi, Nơi hiếm hoi để quây quần bên lò sưởi ấm áp., Khám phá địa danh lân cận
Gần Landmark 81, Khám phá địa danh lân cận, Gần Landmark 81, 1 hồ bơi ngoài trời, Bao gồm đậu xe tự phục vụ, Bếp, Máy giặt và máy sấy, Máy điều hòa, Khu giải trí ngoài trời, Công viên Vinhomes Central Park, ‪5 phút đi bộ‬, Landmark 81
Place, Landmark 81
‪5 phút đi bộ‬, Landmark 81, Sông Sài Gòn
Place, Sông Sài Gòn
‪8 phút đi bộ‬, Sông Sài Gòn, ‪8 phút đi bộ‬, ‪14 phút đi xe‬, Bãi đậu xe tự phục vụ miễn phí, 65 mét vuông, 1 giường cỡ king và 1 nệm kiểu Nhật cỡ king, Wifi miễn phí, 7.519.335 ₫, 5.188.341 ₫",,"208 Nguyễn Hữu Cảnh, Thạnh Mỹ Tây, TP.Hồ Chí Minh, 70000"
3951663232,Zenith Luxstay The OpusK Residence,0,,,,94122,Ho Chi Minh City,,,,,,7480496,,,VND,,,"Giá cũ là 7.480.496 ₫
7.480.496 ₫",,Khách sạn căn hộ,"Đặt ngay, thanh toán sau","Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Lò sưởi, Nơi hiếm hoi để quây quần bên lò sưởi ấm áp., Khám phá địa danh lân cận
Gần Đường Đồng Khởi, Khám phá địa danh lân cận, Gần Đường Đồng Khởi, Bao gồm đậu xe tự phục vụ, Bếp, Máy giặt và máy sấy, Máy điều hòa, Khu giải trí ngoài trời, Spa có massage, Sông Sài Gòn
Place, Sông Sài Gòn
‪7 phút đi bộ‬, Sông Sài Gòn, ‪7 phút đi bộ‬, Nhà hát Thành phố Hồ Chí Minh, ‪19 phút đi bộ‬, Đường Đồng Khởi, ‪15 phút đi xe‬, Bãi đậu xe tự phục vụ miễn phí, 65 mét vuông, 2 giường cỡ king, Wifi miễn phí, 7.480.496 ₫, 5.161.542 ₫, Tổng 11.706.376 ₫",,"D6, Metropole Thủ Thiêm, An Khánh, TP. Hồ Chí Minh, TP.Hồ Chí Minh, 70000"
3955919712,Zenith Luxstay Everich Infinity Resident,0,,,5,,,Q5,Quận 5,,,,7480496,,,VND,,,"Giá cũ là 7.480.496 ₫
7.480.496 ₫",,Khách sạn căn hộ,"Đặt ngay, thanh toán sau","Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Dụng cụ pha cà phê/trà, Khám phá địa danh lân cận
Đi bộ đến Phạm Ngũ Lão, Khám phá địa danh lân cận, Đi bộ đến Phạm Ngũ Lão, 1 hồ bơi ngoài trời, Bao gồm đậu xe tự phục vụ, Bếp, Máy giặt và máy sấy, Máy điều hòa, Khu giải trí ngoài trời, 290 An Dương Vương, 50, Q.5, TP.Hồ Chí Minh, 70000, Chợ An Đông
Place, Chợ An Đông
‪14 phút đi bộ‬, Chợ An Đông, ‪14 phút đi bộ‬, Phạm Ngũ Lão
Place, Phạm Ngũ Lão
‪15 phút đi bộ‬, Phạm Ngũ Lão, ‪15 phút đi bộ‬, Phố đi bộ Bùi Viện, ‪19 phút đi bộ‬, ‪15 phút đi xe‬, Bãi đậu xe tự phục vụ miễn phí, 55 mét vuông, 1 giường cỡ king và 1 nệm kiểu Nhật cỡ king, Wifi miễn phí, 7.480.496 ₫",,"290 An Dương Vương, 50, Q.5, TP.Hồ Chí Minh, 70000"
3951448480,Zenith Luxstay Lumiere Riverside,0,,,,,,,,,,Thảo Điền,7480496,,,VND,,,"Giá cũ là 7.480.496 ₫
7.480.496 ₫",,Khách sạn căn hộ,"Đặt ngay, thanh toán sau","Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Lò sưởi, Nơi hiếm hoi để quây quần bên lò sưởi ấm áp., Khám phá địa danh lân cận
Gần Sông Sài Gòn, Khám phá địa danh lân cận, Gần Sông Sài Gòn, 1 hồ bơi ngoài trời, Bao gồm đậu xe tự phục vụ, Bếp, Máy giặt và máy sấy, Máy điều hòa, Vườn, Trung tâm Thương mại Vincom Mega Mall, ‪10 phút đi bộ‬, Siêu thị Metro, Sông Sài Gòn
Place, Sông Sài Gòn
‪12 phút đi bộ‬, Sông Sài Gòn, ‪12 phút đi bộ‬, ‪18 phút đi xe‬, Bữa sáng miễn phí, Bãi đậu xe tự phục vụ miễn phí, 65 mét vuông, 1 giường cỡ king và 1 nệm kiểu Nhật cỡ king, Wifi miễn phí, 7.480.496 ₫, 5.161.542 ₫",,"275-277 Võ Nguyên Giáp, An Khánh, TP.Hồ Chí Minh, 70000"
3970637472,Vertex Luxstay L'eman The MarQ Residence,0,,,,94122,Ho Chi Minh City,,,,,,7426121,,,VND,,,"Giá cũ là 7.426.121 ₫
7.426.121 ₫",,Khách sạn căn hộ,"Đặt ngay, thanh toán sau","Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Lò sưởi, Nơi hiếm hoi để quây quần bên lò sưởi ấm áp., Khám phá địa danh lân cận
Gần Chợ Bến Thành, Khám phá địa danh lân cận, Gần Chợ Bến Thành, 1 hồ bơi ngoài trời, Bao gồm đậu xe tự phục vụ, Bếp, Máy giặt và máy sấy, Máy điều hòa, Vườn, Bảo tàng Chứng tích Chiến tranh, ‪5 phút đi bộ‬, Dinh Độc Lập
Place, Dinh Độc Lập
‪8 phút đi bộ‬, Dinh Độc Lập, ‪8 phút đi bộ‬, Chợ Bến Thành
Place, Chợ Bến Thành
‪14 phút đi bộ‬, Chợ Bến Thành, ‪14 phút đi bộ‬, ‪13 phút đi xe‬, Bãi đậu xe tự phục vụ miễn phí, 65 mét vuông, 1 giường cỡ king và 1 nệm kiểu Nhật cỡ king, Wifi miễn phí, 7.426.121 ₫",,"117 Nguyễn Đình Chiểu, P.Sài Gòn, TP.Hồ Chí Minh, 70000"
3941130080,Luxstay Signature Lexington Residence,0,,,,94122,Ho Chi Minh City,,,,,,7868115,,,VND,,,"Giá cũ là 7.868.115 ₫
7.868.115 ₫",,Khách sạn căn hộ,"Đặt ngay, thanh toán sau","Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Lò sưởi, Nơi hiếm hoi để quây quần bên lò sưởi ấm áp., Khám phá địa danh lân cận
Gần Siêu thị Metro, Khám phá địa danh lân cận, Gần Siêu thị Metro, 1 hồ bơi ngoài trời, Bao gồm đậu xe tự phục vụ, Bếp, Máy giặt và máy sấy, Máy điều hòa, Khu giải trí ngoài trời, 67 Mai Chí Thọ, An Khánh, TP.Hồ Chí Minh, 70000, Siêu thị Metro, ‪15 phút đi bộ‬, Trung tâm Thương mại Vincom Mega Mall, ‪17 phút đi bộ‬, Sông Sài Gòn
Place, Sông Sài Gòn
‪3 phút đi xe‬, Sông Sài Gòn, ‪3 phút đi xe‬, ‪19 phút đi xe‬, Bữa sáng miễn phí, Bãi đậu xe tự phục vụ miễn phí, 65 mét vuông, 2 giường cỡ king, Wifi miễn phí",,"67 Mai Chí Thọ, An Khánh, TP.Hồ Chí Minh, 70000"
627466,Khách sạn Calista Sài Gòn,0,,,190,94122,Ho Chi Minh City,Q1,,,,,7054674,,,VND,,,Đăng nhập để tiết kiệm hơn nữa,,Khách sạn Calista Sài Gòn,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Đặt ngay, thanh toán sau, Rất tốt, Có dịch vụ đưa đón sân bay 24 giờ, Khám phá địa danh lân cận
Gần Phạm Ngũ Lão, Khám phá địa danh lân cận, Gần Phạm Ngũ Lão, Có bữa sáng buffet, Nhà hàng ẩm thực quốc tế, Wifi miễn phí, Bar và lounge, Máy điều hòa, 247-249 Lý Tự Trọng, Q.1, TP.Hồ Chí Minh, 70000, Phạm Ngũ Lão
Place, Phạm Ngũ Lão
‪3 phút đi bộ‬, Phạm Ngũ Lão, ‪3 phút đi bộ‬, Chợ Bến Thành
Place, Chợ Bến Thành
‪5 phút đi bộ‬, Chợ Bến Thành, ‪5 phút đi bộ‬, Phố đi bộ Bùi Viện, ‪7 phút đi bộ‬, ‪15 phút đi xe‬, Bữa sáng cho 2 người",,"247-249 Lý Tự Trọng, Q.1, TP.Hồ Chí Minh, 70000"
118829,Thư viện ảnh về Saigon Prince Hotel,0,,,1001,94122,Ho Chi Minh City,Q1,,,,,,,,USD,,,Khu sảnh,,Saigon Prince Hotel,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Rất tốt, Có bãi đậu xe trong khuôn viên, Khám phá địa danh lân cận
Gần Đường Đồng Khởi, Khám phá địa danh lân cận, Gần Đường Đồng Khởi, 1 hồ bơi ngoài trời, Có bữa sáng buffet, Bao gồm đậu xe tự phục vụ, Có dịch vụ đưa đón sân bay 24 giờ, Nhà hàng buffet, Wifi miễn phí, 63 Nguyễn Huệ, Q.1, TP.Hồ Chí Minh, Phố đi bộ Nguyễn Huệ, ‪1 phút đi bộ‬, Đường Đồng Khởi, ‪2 phút đi bộ‬, Chợ Bến Thành
Place, Chợ Bến Thành
‪10 phút đi bộ‬, Chợ Bến Thành, ‪10 phút đi bộ‬, ‪16 phút đi xe‬, Xuất sắc, 21 nhận xét",,"63 Nguyễn Huệ, Q.1, TP.Hồ Chí Minh"
3051151840,Thư viện ảnh về BOB Buivien Hotel,0,,,10,94122,Ho Chi Minh City,Q1,,,,,661376,,,VND,,,"Giá cũ là 661.376 ₫
661.376 ₫",,BOB Buivien Hotel,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Rất tốt, Có dịch vụ đưa đón sân bay 24 giờ, Khám phá địa danh lân cận
Gần Phố đi bộ Bùi Viện, Khám phá địa danh lân cận, Gần Phố đi bộ Bùi Viện, Có bãi đậu xe máy, Wifi miễn phí, Sân thượng, Máy điều hòa, Phố đi bộ Bùi Viện, ‪1 phút đi bộ‬, Phạm Ngũ Lão
Place, Phạm Ngũ Lão
‪2 phút đi bộ‬, Phạm Ngũ Lão, ‪2 phút đi bộ‬, Chợ Bến Thành
Place, Chợ Bến Thành
‪12 phút đi bộ‬, Chợ Bến Thành, ‪12 phút đi bộ‬, ‪15 phút đi xe‬, 20 mét vuông, 1 giường cỡ queen, 661.376 ₫, 257.937 ₫, Tổng 292.501 ₫",,"242/1 Bùi Viện, chợ Bến Thành, Q.1, TP.Hồ Chí Minh, 700000"
629320,Camila Hotel,0,,,123,,,,Quận Tân Bình,,,,371633,,,VND,,,,,Camila Hotel,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Xuất sắc, Có dịch vụ đưa đón sân bay 24 giờ, Khám phá địa danh lân cận, Gần Công viên Hoàng Văn Thụ, Bao gồm đậu xe tự phục vụ, Wifi miễn phí, Máy điều hòa, 3 Sông Đà, P.2, Q.Tân Bình, TP.Hồ Chí Minh, 700000, Công viên Hoàng Văn Thụ, ‪3 phút đi bộ‬, Bệnh viện Đa khoa Tâm Anh, ‪5 phút đi bộ‬, Chùa Phổ Quang, ‪7 phút đi bộ‬, ‪10 phút đi bộ‬, Bãi đậu xe tự phục vụ miễn phí, 15 mét vuông, 1 giường cỡ queen, Trước T7, 09/05, 864.198 ₫, 440.741 ₫, Tổng 499.800 ₫",,"3 Sông Đà, P.2, Q.Tân Bình, TP.Hồ Chí Minh, 700000"
3297346624,Bin Bin Hotel 11 - Near Island Diamond,0,,,4,94122,Ho Chi Minh City,,,,,,513408,,,VND,,,,,Bin Bin Hotel 11 - Near Island Diamond,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Ngoại hạng, Dịch vụ và nhân viên xuất sắc, Có bãi đậu xe trong khuôn viên, Dễ di chuyển, Khám phá địa danh lân cận, Close to Snow Town Saigon, Có bãi đậu xe chuyên dụng, Wifi miễn phí, Sân thượng/sân hiên, Máy điều hòa, 8 Đường 58, TP. Hồ Chí Minh, 71300, Khu vui chơi giải trí Snow Town Sài Gòn, ‪15 phút đi bộ‬, Chợ Bến Thành
Place, Chợ Bến Thành
‪16 phút đi xe‬, Chợ Bến Thành, ‪16 phút đi xe‬, Phố đi bộ Bùi Viện, ‪17 phút đi xe‬, ‪26 phút đi xe‬, 18 mét vuông, 1 giường cỡ queen, Đặt ngay, thanh toán sau",,"8 Đường 58, TP. Hồ Chí Minh, 71300"
3770878560,The Rice Hotel Đề Thám,0,,,15,94122,Ho Chi Minh City,Q1,,,,,749559,,,VND,,,"Giá cũ là 749.559 ₫
749.559 ₫",,The Rice Hotel Đề Thám,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Tốt, Bữa sáng kiểu Âu, Khám phá địa danh lân cận
Gần Phố đi bộ Bùi Viện, Khám phá địa danh lân cận, Gần Phố đi bộ Bùi Viện, Có bữa sáng kiểu Âu, 2 nhà hàng, Wifi miễn phí, Bar và lounge, Máy điều hòa, 195 Bùi Viện, Q.1, TP. Hồ Chí Minh, 008428, Phố đi bộ Bùi Viện, ‪1 phút đi bộ‬, Phạm Ngũ Lão
Place, Phạm Ngũ Lão
‪2 phút đi bộ‬, Phạm Ngũ Lão, ‪2 phút đi bộ‬, Chợ Bến Thành
Place, Chợ Bến Thành
‪7 phút đi bộ‬, Chợ Bến Thành, ‪7 phút đi bộ‬, ‪15 phút đi xe‬, 1 giường cỡ queen, Đặt ngay, thanh toán sau",,"195 Bùi Viện, Q.1, TP. Hồ Chí Minh, 008428"
3696374304,Otis Apartment and Hotel - 33 Trần Kế Xương,0,,,2,,,,,,,Quận Phú Nhuận,1499118,,,VND,,,"Giá cũ là 1.499.118 ₫
1.499.118 ₫",,Khách sạn căn hộ,,"Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Hoàn tiền toàn bộ, Đặt ngay, thanh toán sau, Ngoại hạng, Bếp sạch sẽ, Khám phá địa danh lân cận, Gần Chùa Ngọc Hoàng (Phước Hải Tự), Có bãi đậu xe máy, Bếp nhỏ, Wifi miễn phí, Tủ lạnh, Lò vi sóng, Khu Lãnh sự
Place, Khu Lãnh sự
‪9 phút đi bộ‬, Khu Lãnh sự, ‪9 phút đi bộ‬, Chùa Ngọc Hoàng (Phước Hải Tự), ‪17 phút đi bộ‬, Thảo cầm viên Sài Gòn, ‪6 phút đi xe‬, ‪9 phút đi xe‬, 25 mét vuông, 1 giường cỡ queen, Trước T7, 09/05, 1.499.118 ₫, 539.682 ₫, Tổng 612.000 ₫",,"33 Trần Kế Xương, Q.Phú Nhuận, TP. Hồ Chí Minh, 700000"
3228685600,Thư viện ảnh về TNH Hotel Vung Tau,0,,,64,94122,Ho Chi Minh City,,,,,,397878,,,VND,,,"Gần bãi biển, ghế dài tắm nắng",,TNH Hotel Vung Tau,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Đặt ngay, thanh toán sau, Tuyệt vời, 14 nhận xét bên ngoài, Lối ra bãi biển trực tiếp, Khám phá địa danh lân cận
Đi bộ đến Bãi Sau, Khám phá địa danh lân cận, Đi bộ đến Bãi Sau, Sát bãi biển, Bao gồm đậu xe tự phục vụ, Wifi miễn phí, Cầu tàu, Máy điều hòa, Linh Sơn Cổ Tự, ‪7 phút đi bộ‬, Bãi Sau
Place, Bãi Sau
‪12 phút đi bộ‬, Bãi Sau, ‪12 phút đi bộ‬, Hải đăng Vũng Tàu, ‪14 phút đi bộ‬, Sân bay Vũng Tàu (VTG), ‪9 phút đi xe‬, Bãi đậu xe tự phục vụ miễn phí",,"I16 Bàu Sen 2 (Hoàng Trọng Mậu), 11, TP. Hồ Chí Minh, 790000"
3635817568,Thư viện ảnh về Anh Quân Hotel Vũng Tàu,0,,,64,94122,Ho Chi Minh City,,,,,,400000,,,VND,,,"2 nhận xét bên ngoài
(2 nhận xét bên ngoài)",,Anh Quân Hotel Vũng Tàu,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Đặt ngay, thanh toán sau, 2 nhận xét bên ngoài, Lối ra bãi biển trực tiếp, Khám phá địa danh lân cận
Gần Bãi Sau, Khám phá địa danh lân cận, Gần Bãi Sau, Sát bãi biển, Bao gồm đậu xe tự phục vụ, Wifi miễn phí, Máy điều hòa, Bãi Sau
Place, Bãi Sau
‪5 phút đi bộ‬, Bãi Sau, ‪5 phút đi bộ‬, Linh Sơn Cổ Tự, ‪10 phút đi bộ‬, Đồi Con Heo
Place, Đồi Con Heo
‪15 phút đi bộ‬, Đồi Con Heo, ‪15 phút đi bộ‬, Sân bay Vũng Tàu (VTG), ‪9 phút đi xe‬, Bãi đậu xe tự phục vụ miễn phí, 1 mét vuông",,"44 Phó Đức Chính, P.Thắng Tam, 19, TP. Hồ Chí Minh, 78200"
